index,latitude,longitude,x_m,y_m,direction,mode,drive_level
264,35.5448788333,129.2552988333,-10.341,-4.527,-1,T_PARK,1.00
265,35.5448771667,129.2552996667,-10.265,-4.713,-1,T_PARK,1.00
266,35.5448760000,129.2553006667,-10.175,-4.842,-1,T_PARK,1.00
267,35.5448743333,129.2553016667,-10.084,-5.028,-1,T_PARK,1.00
268,35.5448726667,129.2553021667,-10.039,-5.213,-1,T_PARK,1.00
269,35.5448710000,129.2553023333,-10.024,-5.399,-1,T_PARK,1.00
270,35.5448695000,129.2553023333,-10.024,-5.566,-1,T_PARK,1.00
271,35.5448680000,129.2553026667,-9.994,-5.733,-1,T_PARK,1.00
272,35.5448668333,129.2553038333,-9.888,-5.863,-1,T_PARK,1.00
273,35.5448655000,129.2553050000,-9.782,-6.011,-1,T_PARK,1.00
274,35.5448643333,129.2553058333,-9.707,-6.141,-1,T_PARK,1.00
275,35.5448630000,129.2553063333,-9.662,-6.290,-1,T_PARK,1.00
276,35.5448613333,129.2553068333,-9.616,-6.475,-1,T_PARK,1.00
277,35.5448601667,129.2553076667,-9.541,-6.605,-1,T_PARK,1.00
278,35.5448588333,129.2553090000,-9.420,-6.753,-1,T_PARK,1.00
279,35.5448576667,129.2553098333,-9.344,-6.883,-1,T_PARK,1.00
280,35.5448561667,129.2553101667,-9.314,-7.050,-1,T_PARK,1.00
281,35.5448546667,129.2553101667,-9.314,-7.217,-1,T_PARK,1.00
282,35.5448540000,129.2553115000,-9.194,-7.291,1,T_PARK,1.00
283,35.5448553333,129.2553111667,-9.224,-7.143,1,T_PARK,1.00
284,35.5448565000,129.2553100000,-9.329,-7.013,1,T_PARK,1.00
285,35.5448576667,129.2553091667,-9.405,-6.883,1,T_PARK,1.00
286,35.5448591667,129.2553088333,-9.435,-6.716,1,T_PARK,1.00
287,35.5448605000,129.2553081667,-9.495,-6.568,1,T_PARK,1.00
288,35.5448616667,129.2553073333,-9.571,-6.438,1,T_PARK,1.00
